,ein,name,ico,street,city,state,zip,group,subsection,affiliation,classification,ruling,deductibility,foundation,activity,organization,status,tax_period,asset_cd,income_cd,filing_req_cd,pf_filing_req_cd,acct_pd,asset_amt,income_amt,revenue_amt,ntee_cd,sort_name
437,370810754,SPRINGFIELD FIREFIGHTERS CREDIT UNION,,2401 N PEORIA RD,SPRINGFIELD,IL,62702-1200,0,14,3,1000,194104,2,0,251603000,5,1,201812.0,6,4,1,0,12,3727454.0,154549.0,154549.0,,
438,370811309,PROCESSORS INDUSTRIAL CREDIT UNION,% 2400 MADISON AVE,PO BOX 1388,GRANITE CITY,IL,62040-1388,0,14,3,1000,196202,2,0,251603000,5,1,201912.0,8,5,1,0,12,11733540.0,894196.0,894196.0,,
439,370811658,MEMBERS FIRST COMMUNITY CREDIT UNION,% TERI MCEWEN,PO BOX 3722,QUINCY,IL,62305-3722,0,14,3,1000,200110,2,0,0,1,1,201912.0,9,7,1,0,12,66081652.0,6344824.0,6344824.0,W61,
440,370814055,SIUE CREDIT UNION,% KATHY MCKINNON PRESIDENT,BOX 1069 SIUE 1566 LEWIS RD,EDWARDSVILLE,IL,62026-0001,0,14,3,1000,196002,2,0,251603000,5,1,201912.0,8,6,1,0,12,22222996.0,1018178.0,1018178.0,,
441,370817199,WILLIAMSON COUNTY CATHOLIC CREDIT UNION,% ROBBIE WISEMAN,PO BOX 250,HERRIN,IL,62948-0250,0,14,3,1000,198001,2,0,251603000,5,1,201812.0,6,4,1,0,12,2007586.0,103074.0,103074.0,,
442,370817658,WESTERN ILLINOIS CREDIT UNION,,322 W UNIVERSITY DR,MACOMB,IL,61455-1145,0,14,3,1000,196001,2,0,251603000,5,1,201912.0,8,6,1,0,12,28536771.0,1100614.0,1100614.0,,
443,370818194,WESTERN ILLINOIS SCHOOL EMPLOYEES CREDIT UNION,,1416 MAINE ST,QUINCY,IL,62301-4261,0,14,3,1000,193606,2,0,251603000,5,1,201912.0,8,5,1,0,12,21401530.0,682638.0,682638.0,,
444,370818477,QUINCY BELL CREDIT UNION,,PO BOX 1207,QUINCY,IL,62306-1207,0,14,3,1000,200106,2,0,0,1,1,,4,2,14,0,12,,,,W61,
445,370818878,URBANA MUNICIPAL EMPLOYEES CREDIT UNION,,1606 N WILLOW VIEW RD STE 1-0,URBANA,IL,61802-7475,0,14,3,1000,195004,2,0,251603000,5,1,201912.0,6,4,1,0,12,3764737.0,291937.0,291937.0,,
446,370902576,AREA EDUCATIONAL CREDIT UNION,,812 CHARLESTON AVE,MATTOON,IL,61938-4203,0,14,3,1000,196012,2,0,251603000,5,1,201912.0,8,5,1,0,12,25032872.0,776092.0,776092.0,,
447,370904387,MID-ILLINI CREDIT UNION,,PO BOX 1266,BLOOMINGTON,IL,61702-1266,0,14,3,1000,194002,2,0,251603000,5,1,201912.0,9,6,1,0,12,60752426.0,4174511.0,4174511.0,,
448,371110196,KASKASKIA VALLEY COMMUNITY CREDIT UNION,,401 S POPLAR ST,CENTRALIA,IL,62801-3923,0,14,1,1000,200107,2,0,0,1,1,201712.0,8,6,14,0,12,20553817.0,1053433.0,1053433.0,W61,
449,371139227,FUNERAL SERVICE CREDIT UNION,,915 S DURKIN DR STE A,SPRINGFIELD,IL,62704-1382,0,14,3,1000,198309,2,0,251603000,5,1,201912.0,7,4,1,0,12,9152908.0,349048.0,349048.0,,
450,376026191,DECATUR EARTHMOVER CREDIT UNION,,260 W MARION AVE,FORSYTH,IL,62535-1001,0,14,3,1000,198001,0,0,0,1,1,201912.0,9,8,1,0,12,255657550.0,12111822.0,12111822.0,,
451,376026317,STALEY CREDIT UNION,,PO BOX 2290,DECATUR,IL,62524-2290,0,14,3,1000,194109,2,0,251603000,5,1,201912.0,9,7,1,0,12,146702570.0,9677110.0,8841072.0,,
452,376026357,SALEM SCHOOL SYSTEM CREDIT UNION,,PO BOX 456,SALEM,IL,62881-0456,0,14,3,1000,195607,2,0,251603000,5,1,201812.0,6,3,1,0,12,1969284.0,83655.0,83655.0,,
453,376027220,QUINCY MUNICIPAL CREDIT UNION,,1201 N 24TH ST,QUINCY,IL,62301-2232,0,14,3,1000,196008,2,0,251603000,5,1,201712.0,6,4,1,0,12,3078867.0,103547.0,103547.0,,
454,376027654,ADAMS COUNTY CREDIT UNION,,1201 N 24TH ST,QUINCY,IL,62301-2232,0,14,3,1000,196205,2,0,251603000,5,1,,1,2,0,0,12,,,,,
455,376028123,CITIZENS EQUITY FIRST CREDIT UNION,,5401 W DRISKEN PKWY,PEORIA,IL,61607-0000,0,14,3,1000,200110,2,0,0,1,1,201812.0,9,9,1,0,12,5956471394.0,266499172.0,258607595.0,W61,
456,376028816,TAZEWELL COUNTY GOVERNMENT EMPLOYEES CREDIT UNION,,PO BOX 4,PEKIN,IL,61555-0004,0,14,3,1000,195411,2,0,251603000,5,1,201812.0,6,3,1,0,12,1154038.0,70800.0,70800.0,,
457,376031101,NEW HORIZON CREDIT UNION,,1019 E FAIRCHILD ST,DANVILLE,IL,61832-3329,0,14,3,1000,194609,2,0,251603000,5,1,201912.0,8,5,1,0,12,12781573.0,658157.0,658157.0,W61,
458,376031888,IAA CREDIT UNION,,808 IAA DR,BLOOMINGTON,IL,61701-2214,0,14,3,1000,200009,2,0,251603000,5,1,201912.0,9,8,1,0,12,274096796.0,11965726.0,11965726.0,W61,
459,376031960,KEMBA PEORIA CREDIT UNION,,2318 W WILLOW KNOLLS DR,PEORIA,IL,61614-1307,0,14,3,1000,193401,2,0,251603000,5,1,201912.0,7,5,1,0,12,8844788.0,517446.0,517446.0,,
460,376032003,PARIS HI-WAY CREDIT UNION,,PO BOX 610,PARIS,IL,61944-0610,0,14,3,1000,195506,2,0,251603000,5,1,201812.0,7,4,1,0,12,8824155.0,338653.0,338653.0,,
461,376032934,PARISH MEMBERS CREDIT UNION,,PO BOX 947,METAMORA,IL,61548-0947,0,14,3,1000,194806,2,0,251603000,5,1,201812.0,6,4,1,0,12,2561556.0,107525.0,107525.0,,
462,376033555,PEORIA FIRE-FIGHTERS CREDIT UNION,,505 NE MONROE ST,PEORIA,IL,61603-3766,0,14,3,1000,195204,2,0,251603000,5,1,201812.0,6,4,1,0,12,4774191.0,172275.0,172275.0,,
463,376035874,DECATUR MEDICAL DENTAL CREDIT UNION,,2721 N MAIN ST,DECATUR,IL,62526-3231,0,14,3,1000,194109,2,0,251603000,5,1,201912.0,8,4,1,0,12,12209904.0,491970.0,491970.0,,
464,376036417,BEA CREDIT UNION,,PO BOX 74,BETHALTO,IL,62010-0074,0,14,3,1000,195405,2,0,251603000,5,1,201912.0,6,4,1,0,12,3094571.0,151489.0,151489.0,,
465,376037911,EFFINGHAM HIGHWAY CREDIT UNION,,PO BOX 1161,EFFINGHAM,IL,62401-1161,0,14,3,1000,195703,2,0,251603000,5,1,201812.0,7,4,1,0,12,5075232.0,199982.0,199982.0,,
466,376040165,BLOOMINGTON MUNICIPAL EMPLOYEES CREDIT UNION,,602 S GRIDLEY ST,BLOOMINGTON,IL,61701-5227,0,14,3,1000,195304,2,0,251603000,5,1,201912.0,8,6,1,0,12,27135893.0,1106383.0,1106383.0,,
467,376041409,LAUHOFF EMPLOYEES CREDIT UNION,,329 E NORTH ST,DANVILLE,IL,61832-5888,0,14,3,1000,195510,2,0,251603000,5,1,201812.0,6,4,1,0,12,4836605.0,281711.0,281711.0,,
468,380299643,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,177 WILSON AVE NW,GRAND RAPIDS,MI,49534-3554,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,7,1,0,12,150837869.0,9707085.0,9693460.0,,159 AAC CREDIT UNION
469,380478780,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,24333 LAHSER RD,SOUTHFIELD,MI,48033-6041,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,8,1,0,12,272103137.0,14465914.0,14465914.0,,22 PEOPLE DRIVEN CREDIT UNION
470,380480170,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,1480 E JEFFERSON AVE,DETROIT,MI,48207-3145,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,8,1,0,12,398925871.0,18402260.0,18402260.0,,26 DIVERSIFIED MEMBERS CREDIT UNION
471,380480308,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,% ACCOUNTS PAYABLE,PO BOX 32584,DETROIT,MI,48232-0584,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,8,7,1,0,12,36254598.0,7613871.0,7597817.0,,82 ONE DETROIT CREDIT UNION
472,380481580,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,% MICHAEL POULOS,27000 EVERGREEN RD,LATHRUP VLG,MI,48076-3231,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,9,1,0,12,928918039.0,81028069.0,80303977.0,,7 MICHIGAN FIRST CREDIT UNION
473,380495567,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,PO BOX 1649,MIDLAND,MI,48641-1649,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,9,1,0,12,1628363918.0,50792364.0,50585364.0,,151 DOW CHEMICAL EMPLOYEES
474,380536242,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,400 E 9 MILE RD,FERNDALE,MI,48220-1774,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,9,1,0,12,1190826264.0,59787017.0,59114786.0,,165 CREDIT UNION ONE
475,380546210,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,PO BOX 320830,FLINT,MI,48532-0015,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,8,1,0,12,436080346.0,14929973.0,14803285.0,,SOVITA CREDIT UNION
476,380549595,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,6246 CHASE RD,DEARBORN,MI,48126-2108,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,8,1,0,12,107262357.0,18149972.0,4439588.0,,74 MEMBERFOCUS COMMUNITY CREDIT UNI
477,380703992,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,1551 S 9TH ST,KALAMAZOO,MI,49009-9404,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,9,1,0,12,573422495.0,68381258.0,32620125.0,,80 ARBOR FINANCIAL CREDIT UNION
478,380745805,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,% JEFFERY BENSON,PO BOX 22158,LANSING,MI,48909-2158,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,8,1,0,12,300959636.0,23658495.0,20095348.0,,98 CASE CREDIT UNION
479,380855535,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,630 32ND ST SE,GRAND RAPIDS,MI,49548-2306,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,8,1,0,12,373557111.0,20042137.0,20014989.0,,118 ADVENTURE CREDIT UNION
480,380893210,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,106 N MARKETPLACE BLVD,LANSING,MI,48917-7753,1359,14,9,1000,195610,0,0,0,0,1,201912.0,9,8,1,0,12,746558780.0,43479866.0,43479866.0,,1197 LAFCU
481,380936455,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,350 N PARK BLVD,LAKE ORION,MI,48362-3150,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,6,1,0,12,96570328.0,4644402.0,4601902.0,,148 LAKES COMMUNITY CREDIT UNION
482,380960035,CREDIT UNIONS CHARTERED BY THE STATE OF MICHIGAN,% VP OF OPERATIONS,31155 NORTHWESTERN HWY,FARMINGTON HILLS,MI,48334-2502,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,9,1,0,12,1076731500.0,62148903.0,61687432.0,,85 COMMUNITY CHOICE CREDIT UNION
483,380996065,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,6640 BAY RD,SAGINAW,MI,48604-9735,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,9,1,0,12,769168509.0,104354582.0,35880699.0,,161 WILDFIRE CREDIT UNION
484,381215360,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,PO BOX 2848,GRAND RAPIDS,MI,49501-2848,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,9,1,0,12,6062533637.0,341427909.0,341427909.0,,48 LAKE MICHIGAN CREDIT UNION
485,381231023,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,% HUMAN RESOURCES - PAYROLL,8385 EDGEWOOD RD,BERRIEN SPRGS,MI,49103-9004,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,9,1,0,12,934030474.0,61246544.0,60329871.0,,58 HONOR CREDIT UNION
486,381250516,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,% RENEE THOMPSON,4605 S OLD US HIGHWAY 23,BRIGHTON,MI,48114-7521,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,9,1,0,12,1860352431.0,148359029.0,89909737.0,,222 LAKE TRUST CREDIT UNION
487,381285928,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,PO BOX 159,RICHMOND,MI,48062-0159,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,8,5,1,0,12,21305405.0,678187.0,678187.0,,121 BELLE RIVER COMMUNITY C U
488,381295875,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,% MICHIGAN LEGACY CREDIT UNION,144 E PIKE ST,PONTIAC,MI,48342-2632,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,8,1,0,12,213817167.0,11459603.0,11459603.0,,225 MICHIGAN LEGACY CREDIT UNION
489,381305916,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,% MICHIGAN EDUCATIONAL CREDIT UNION,9200 N HAGGERTY RD,PLYMOUTH,MI,48170-4633,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,9,1,0,12,875998094.0,84387299.0,31919608.0,,213 MICHIGAN EDUCATIONAL CR UNION
490,381341100,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,1011 N MICHIGAN AVE,SAGINAW,MI,48602-4326,1359,14,9,1000,195610,2,0,0,5,1,201912.0,9,6,1,0,12,78261036.0,3610127.0,3610127.0,,182 FAMILY FIRST CREDIT UNION
491,381350130,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,400 TOWN CENTER DRIVE,DEARBORN,MI,48126-2753,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,9,1,0,12,4666977816.0,163299198.0,163299198.0,,96 DFCU FINANCIAL
492,381362849,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,1234 W CHISHOLM ST,ALPENA,MI,49707-1620,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,6,1,0,12,123370577.0,4315380.0,4242783.0,,1072 HPC CREDIT UNION
493,381370948,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,3975 CLAY AVE SW,WYOMING,MI,49548-3014,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,8,6,1,0,12,41177104.0,2021367.0,2021367.0,,1191 GR CONSUMERS CREDIT UNION
494,381370951,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,3140 IVANREST AVE SW,GRANDVILLE,MI,49418-1445,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,8,6,1,0,12,41062284.0,3204621.0,3204621.0,,1198 FIRST UNITED CREDIT UNION
495,381371682,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,22720 MICHIGAN AVE,DEARBORN,MI,48124-2035,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,0,4,1,0,6,0.0,134711.0,134711.0,,984 GREAT LAKES MEMBER CREDIT UNION
496,381379433,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,% DENICE SCHULTHEISS,9077 CHARLOTTE HWY,PORTLAND,MI,48875-8417,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,8,1,0,12,578173637.0,31907773.0,31907773.0,,1203 PFCU
497,381384940,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,1381 N BAGLEY ST,ALPENA,MI,49707-8101,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,7,1,0,12,103627492.0,5213835.0,5169865.0,,1099 WOLVERINE STATE CREDIT UNION
498,381395220,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,1199 S EUCLID AVE,BAY CITY,MI,48706-3309,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,7,1,0,12,90933155.0,5742700.0,5305834.0,,1055 FINANCIALEDGE COMMUNITY CU
499,381395700,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,1309 N LINCOLN ST,BAY CITY,MI,48708-6172,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,8,1,0,12,189721310.0,12235695.0,9498998.0,,1051 UNITED BAY COMMUNITY CU
500,381399600,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,111 S WAVERLY RD,LANSING,MI,48917-3630,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,7,1,0,12,152100987.0,9825263.0,9825263.0,,1122 ASTERA CREDIT UNION
501,381400730,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,PO BOX 30960,LANSING,MI,48909-8460,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,8,5,1,0,12,18668241.0,691477.0,691477.0,,50 FARM BUREAU FAMILY CREDIT UN
502,381401260,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,3141 CAPITAL AVE SW,BATTLE CREEK,MI,49015-4107,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,8,1,0,12,405073362.0,27031655.0,26910193.0,,1096 OMNI COMMUNITY CREDIT UNION
503,381406340,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,39139 MOUND RD,STERLING HTS,MI,48310-2737,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,6,1,0,12,90749164.0,4858303.0,4604765.0,,1130 THE LOCAL CREDIT UNION
504,381418001,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,2955 UNIVERSITY DR,AUBURN HILLS,MI,48326-2547,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,8,1,0,12,284138924.0,14753782.0,14753782.0,,1199 CORNERSTONE COMMUNITY FINANCIA
505,381418180,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,35100 VAN DYKE AVE,STERLING HTS,MI,48312-3553,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,8,1,0,12,389195815.0,28152840.0,24389388.0,,1117 CHRISTIAN FINANCIAL CU
506,381422002,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,37321 GARFIELD RD,CLINTON TWP,MI,48036-2052,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,7,1,0,12,141869524.0,7113323.0,7113323.0,,1102 MOTOR CITY CO-OP CRDT UN
507,381435020,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,PO BOX 1520,BAY CITY,MI,48706-0520,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,7,1,0,12,95961879.0,6262066.0,5174370.0,,1043 COPOCO COMMUNITY CREDIT UNION
508,381438667,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,7040 STADIUM DR,OSHTEMO,MI,49077-0000,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,9,1,0,12,1092793146.0,68430275.0,68117784.0,,1027 CONSUMERS CREDIT UNION
509,381438940,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,710 W MILLER ST,ALPENA,MI,49707-1875,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,8,6,1,0,12,24272763.0,1043671.0,1043671.0,,1121 ALPENA COMMUNITY CREDIT UNION
510,381439120,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,G3381 VAN SLYKE RD,FLINT,MI,48507-3263,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,9,1,0,12,569725643.0,91524951.0,30884823.0,,1200 FINANCIAL PLUS CREDIT UNION
511,381439781,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,7665 MERRIMAN RD,ROMULUS,MI,48174-1920,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,8,1,0,12,285973059.0,19043684.0,18969550.0,,1101 PUBLIC SERVICE CREDIT UNION
512,381441242,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,% KAREN CHURCH,2305 S CENTER RD,BURTON,MI,48519-1147,0,14,0,1000,201808,0,0,0,0,1,201912.0,9,9,1,0,12,794491719.0,57706331.0,56196393.0,,1137 ELGA CREDIT UNION
513,381444840,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,839 W GREEN ST,MARSHALL,MI,49068-1431,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,8,1,0,12,226939106.0,13208706.0,13163286.0,,1105 MARSHALL COMMUNITY CREDIT UNIO
514,381445060,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,% GENI,2100 EXECUTIVE HILLS DR,AUBURN HILLS,MI,48326-2947,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,9,1,0,12,2849302664.0,152232387.0,152232387.0,,1192 GENISYS CREDIT UNION
515,381446160,278 CONSUMERS PROFESSIONAL C U,,525 W WILLOW ST,LANSING,MI,48906-4745,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,6,1,0,12,76087235.0,3719343.0,3712243.0,,
516,381447620,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,500 S HARVEY ST,PLYMOUTH,MI,48170-1759,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,8,1,0,12,932017676.0,48432169.0,48432169.0,,1196 COMMUNITY FINANCIAL CREDIT UNI
517,381448844,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,576 E LINCOLN ST,BIRMINGHAM,MI,48009-1757,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,6,1,0,12,119620480.0,4226519.0,4226519.0,,39 BIRMINGHAM-BLOOMFIELD CU
518,381449460,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,3575 HENRY ST,NORTON SHORES,MI,49441-4357,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,7,1,0,12,118007911.0,5659292.0,5659292.0,,806 FAMILY FINANCIAL CREDIT UNION
519,381449622,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,715 N TELEGRAPH RD,MONROE,MI,48162-5130,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,8,1,0,12,204472303.0,11214388.0,11214388.0,,319 MONROE COUNTY COMMUNITY C U
520,381456286,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,7240 E 12 MILE RD,WARREN,MI,48092-2754,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,8,6,1,0,12,48770129.0,1675752.0,1675752.0,,364 UNITY CREDIT UNION
521,381461385,311 ALPENA ALCONA AREA CREDIT UNION,,1100 S BAGLEY ST,ALPENA,MI,49707-8104,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,8,1,0,12,371328853.0,18980825.0,18761990.0,,
522,381464920,414 UNIVERSITY OF MICHIGAN C U,,340 E HURON ST,ANN ARBOR,MI,48104-1909,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,8,1,0,12,907339037.0,45510697.0,45510697.0,,
523,381475121,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,% DENICE SCHULTHEISS,23670 TELEGRAPH RD,BROWNSTOWN,MI,48134-9222,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,8,1,0,12,149585346.0,10909963.0,10909963.0,,1202 ADVANTAGE ONE CREDIT UNION
524,381480245,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,115 RIVERSIDE DR,BATTLE CREEK,MI,49015-2529,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,8,1,0,12,179407752.0,10885396.0,10762798.0,,0109 BLUEOX CRDIT UNION
525,381485730,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,1747 S NEWBURGH RD,WESTLAND,MI,48186-3872,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,8,1,0,12,125429259.0,10136995.0,10136995.0,,276 PARKSIDE CREDIT UNION
526,381489454,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,% KRIS WALTERS,600 W WACKERLY ST,MIDLAND,MI,48640-4702,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,8,1,0,12,488730739.0,35937049.0,35805626.0,,126 MEMBERS FIRST CREDIT UNION
527,381489465,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,% AVR,1001 W BARAGA AVE,MARQUETTE,MI,49855-4030,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,8,1,0,12,234458662.0,19446757.0,11228933.0,,281 EMBERS CREDIT UNION
528,381497358,VIBE CREDIT UNION,,1375 N OAKLAND BLVD,WATERFORD,MI,48327-1547,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,8,1,0,12,361698378.0,24107488.0,21562180.0,,
529,381502320,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,1200 E TINKHAM AVE,LUDINGTON,MI,49431-2740,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,6,1,0,12,68656173.0,4169000.0,4169000.0,,264 SAFE HARBOR CREDIT UNION
530,381504660,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,1021 N MITCHELL ST,CADILLAC,MI,49601-1256,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,6,1,0,12,57502133.0,3372172.0,3372172.0,,1183 WEXFORD COMMUNITY CREDIT UNION
531,381506104,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,600 N MAIN ST,CLAWSON,MI,48017-1588,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,6,1,0,12,74457907.0,2492066.0,2492066.0,,453 T & I CREDIT UNION
532,381514946,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,5255 SECURITY PARK BLVD,HOLLY,MI,48442-9569,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,8,1,0,12,445821034.0,34892149.0,26163596.0,,423 SECURITY CREDIT UNION
533,381515480,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,1837 BAGLEY ST,SAGINAW,MI,48601-3107,1359,14,9,1000,195610,2,0,921279000,5,1,201912.0,9,8,1,0,12,338938733.0,18618496.0,18618496.0,,1193 WANIGAS CREDIT UNION
534,381524325,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,3030 S ADRIAN HWY,ADRIAN,MI,49221-9291,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,9,1,0,12,483457759.0,51749460.0,21421735.0,,561 TLC COMMUNITY CREDIT UNION
535,381524350,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,PO BOX 795,TRAVERSE CITY,MI,49685-0795,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,9,9,1,0,12,516059883.0,74715579.0,34298344.0,,0390 4FRONT CREDIT UNION
536,381532613,CREDIT UNIONS CHARTERED IN THE STATE OF MICHIGAN,,1366 PORTER ST,DETROIT,MI,48226-2409,1359,14,9,1000,195610,2,0,921279000,5,1,201812.0,8,4,1,0,12,14709208.0,485051.0,485051.0,,477 ELECTRICAL WORKERS LOCAL 58 C U
